stop_id,stop_name,stop_lat,stop_lon,nearest_traffic_flow,road_capacity,accidents_300m
9234,SAN LAZZARO GIOVANNI XXIII,44.46444901,11.41128505,662.26,1549.9,0
9235,SAN LAZZARO GIOVANNI XXIII,44.46439395,11.41122778,662.26,1549.9,0
9236,CICOGNA FANTINI,44.46091593,11.41924192,639.32,910.8,0
9237,CICOGNA FANTINI,44.46123034,11.41980487,639.32,910.8,0
9238,SAN CAMILLO,44.44887437,11.41639794,662.26,1549.9,0
9241,CICOGNA DONINI,44.46142809,11.42215429,639.32,910.8,0
9242,CICOGNA DONINI,44.46167548,11.4218974,639.32,910.8,0
9243,CICOGNA VIGANO`,44.45902358,11.42251048,639.32,910.8,0
9244,CICOGNA VIGANO`,44.45915198,11.42295575,639.32,910.8,0
9245,PIO LA TORRE,44.45762306,11.42381162,639.32,910.8,0
9246,PIO LA TORRE,44.45792055,11.42358041,639.32,910.8,0
9249,ROTONDA PULCE,44.45080659,11.41016954,1277.11,1732.5,0
9250,MURA SAN CARLO,44.44975538,11.41619269,662.26,1549.9,0
9261,PO,44.47600823,11.37681829,998.83,3979.8,0
9262,TORINO,44.4727878,11.37783103,574.38,1087.9,0
9263,TORINO,44.472299,11.37741827,574.38,1087.9,0
9264,ARMI,44.46919104,11.37705788,802.63,1119.8,0
9265,ARMI,44.4692239,11.37680384,802.63,1119.8,0
9266,MARCELLO,44.46698314,11.37649129,209.81,596.2,0
9269,MARCELLO,44.46612166,11.37616858,253.12,781.0,0
9270,CORTICELLI,44.46322196,11.375615,506.58,723.8,0
9271,CORTICELLI,44.46273367,11.37528563,506.58,723.8,0
9272,CORELLI,44.45874585,11.37356176,463.62,786.5,0
9273,CORELLI,44.45853721,11.37337415,463.62,786.5,0
9274,ROTONDA CORELLI,44.45566455,11.37198264,396.12,1107.7,0
9301,STERLINO,44.48059477,11.36178481,226.06,383.9,7
9302,STERLINO,44.48056099,11.36186754,226.06,383.9,7
9303,CARUSO,44.47889538,11.36078573,226.06,383.9,0
9304,CARUSO,44.47859076,11.36076871,114.07,300.0,0
9305,VILLA GETSEMANI,44.47224941,11.36042176,132.64,300.0,0
9306,SIEPELUNGA,44.47719499,11.35961345,114.07,300.0,0
9309,VILLA MAGLI,44.46941145,11.36120545,691.9,947.1,0
9310,VILLA GETSEMANI,44.47247721,11.36047968,132.64,300.0,0
9311,VILLA BELCOLLE,44.46501561,11.3598598,109.5,300.0,0
9312,VILLA MAGLI,44.46947712,11.36118609,691.9,947.1,0
9313,SCUOLE MERLANI,44.46255502,11.35822935,79.21,300.0,0
9314,VILLA BELCOLLE,44.46506577,11.36001896,109.5,300.0,0
9318,SCUOLE MERLANI,44.46263966,11.35840797,79.21,300.0,0
9320,MONTE DONATO,44.46188649,11.35668061,120.25,300.0,0
9322,SCUOLE MERLANI,44.46240766,11.35835921,79.21,300.0,0
9323,BORGO GESSAIOLI,44.46119601,11.36008894,120.25,300.0,7
9324,BORGO GESSAIOLI,44.46085762,11.3604766,120.25,300.0,7
9325,PICCHIO,44.45971219,11.36665635,120.25,300.0,0
9326,PICCHIO,44.45937728,11.36669158,120.25,300.0,0
9328,ANGELO CUSTODE NOVARO,44.45874066,11.36876898,463.62,786.5,0
9330,BUON PASTORE,44.45933478,11.36994209,463.62,786.5,0
9350,ALBORNOZ,44.46585973,11.37747969,80.2,300.0,0
9352,PONCHIELLI,44.46704883,11.37317397,382.71,700.7,0
9354,FOSCHERARA,44.46906243,11.37385541,178.14,3147.1,0
9358,VILLA MAZZACORATI,44.47015779,11.37164309,178.14,3147.1,0
9360,PONCHIELLI,44.46644875,11.37258891,382.71,700.7,0
9401,VILLA MAZZACORATI,44.46917184,11.37173201,830.15,1734.7,0
9403,FOSCHERARA,44.46832514,11.37386559,632.35,847.0,0
9405,BENEDETTO MARCELLO,44.46745025,11.37721583,58.09,300.0,0
9450,CAVAZZONI,44.47088499,11.37814976,280.01,473.0,0
9451,CAVAZZONI,44.4707594,11.37791207,280.01,473.0,0
9452,CHERUBINI,44.47048515,11.38140471,280.01,473.0,0
9453,CHERUBINI,44.47047091,11.3806042,280.01,473.0,0
9454,GUBELLINI,44.46879231,11.38131384,318.5,513.7,0
9455,GUBELLINI,44.46947719,11.38171258,318.5,513.7,0
9458,BATTAGLIA,44.46663556,11.37945506,164.81,300.0,0
9459,BATTAGLIA,44.4666131,11.3792098,164.81,300.0,0
9460,ABBA,44.46490304,11.3788378,80.2,300.0,0
9461,ALBORNOZ,44.4651451,11.37732022,506.58,723.8,0
9462,STADIO FALCHI,44.46349648,11.37894092,235.79,613.8,0
9463,STADIO FALCHI,44.46376192,11.37856988,235.79,613.8,0
9464,ALBORNOZ,44.46577015,11.37851161,80.2,300.0,0
9466,ALBERTO MARIO,44.46071206,11.37941704,421.21,633.6,7
9467,ALBERTO MARIO,44.46058521,11.37913219,150.3,435.6,7
9468,PONTICELLA,44.45950526,11.378602,150.3,435.6,7
9469,PONTICELLA,44.45934,11.37856701,150.3,435.6,7
9470,PONTICELLA EDERA,44.4581395,11.37774598,150.3,435.6,7
9471,PONTICELLA BRIZZI,44.45762772,11.37676127,463.62,786.5,0
9499,TOSCANA PAVESE 2,44.44814398,11.35913131,348.71,995.5,0
9500,TOSCANA PAVESE 2,44.44866412,11.35990947,356.73,689.7,0
9501,TOSCANA PAVESE 1,44.45032699,11.36150505,377.56,530.2,0
9502,TOSCANA PAVESE 1,44.45018385,11.36147841,377.56,530.2,0
9503,RASTIGNANO PALEOTTO,44.4457976,11.35823567,6.86,623.7,0
9504,RASTIGNANO PALEOTTO,44.44567052,11.35839548,6.86,623.7,0
9505,RASTIGNANO STAZIONE,44.44361681,11.35593448,6.86,623.7,0
9506,RASTIGNANO STAZIONE,44.44373335,11.35637439,6.86,623.7,0
9507,RASTIGNANO,44.44114183,11.3539913,6.86,623.7,0
9508,RASTIGNANO,44.44037439,11.35423974,6.86,623.7,0
9509,RIOLO,44.43488995,11.35471047,6.86,623.7,0
951,CARTOLERIA,44.4898128,11.34924476,16.6,300.0,7
9510,RIOLO,44.4356272,11.35497569,6.86,623.7,0
9511,CARTERIA DI SESTO,44.43023896,11.35214437,6.86,623.7,0
9512,CARTERIA DI SESTO,44.43064241,11.3524982,6.86,623.7,0
9513,CARTERIA CHIESA,44.42828496,11.35262895,6.86,623.7,0
9514,CARTERIA CHIESA,44.42811145,11.35269345,6.86,623.7,0
9516,CARTERIA SCUOLE,44.4263134,11.35114215,6.86,623.7,0
9517,CARTERIA SCUOLE,44.42648449,11.35139698,6.86,623.7,0
9518,CARTERIA SCUOLE,44.42628943,11.3513334,6.86,623.7,0
9519,RASTIGNANO,44.44067323,11.35410065,6.86,623.7,0
952,GARGANELLI,44.48942395,11.34968426,16.6,300.0,7
953,CESTELLO,44.48791662,11.34787798,230.26,611.6,7
954,RIALTO,44.48750845,11.34870969,230.26,611.6,7
99010,VILLA SPADA,44.48874504,11.31613943,169.81,339.9,0
99013,CASAGLIA 31,44.48468919,11.31428903,190.36,335.5,0
