Station,Degree,Degree Centrality,Closeness Centrality,Betweenness Centrality,Coreness
SVEVO,4,0.003194888178913738,0.0001314933026856099,0.008549071286102109,2
PORTA SAN DONATO,4,0.003194888178913738,0.00020153649003085375,0.08114403046253094,2
PANZINI,4,0.003194888178913738,0.00013228315140733022,0.011466864846780722,2
SIGHINOLFI,5,0.003993610223642172,0.00012653689686132076,0.0035677528264927995,2
SIGHINOLFI,3,0.0023961661341853034,0.00012434377427964258,0.0018349537622298327,2
BEROALDO,2,0.001597444089456869,0.00016487400067855676,0.005220105066106859,2
GALEOTTI,2,0.001597444089456869,0.00017439787588209685,0.004826809478934425,2
DUSE,2,0.001597444089456869,0.0001658560639282754,0.00560829291838095,2
CAMPO SAVENA,2,0.001597444089456869,0.00017028165885442175,0.003866555318045883,2
CALINDRI,3,0.0023961661341853034,0.00016853257380860964,0.007781634117626027,2
DUSE,2,0.001597444089456869,0.00016791508246202886,0.0033557818282115522,2
ARTIGIANO,3,0.0023961661341853034,0.00017469626570759412,0.023067807734642957,2
TERRAPIENO MONDO,2,0.001597444089456869,0.00015846282272433387,0.00010470856541603778,2
ANDREINI,3,0.0023961661341853034,0.00016610784970119498,0.0016165980953256563,2
MONDO,3,0.0023961661341853034,0.00016776490137224037,0.008828719771786404,2
BEOLCO,4,0.003194888178913738,0.00016724466737747445,0.0028181927301609193,2
ANDREINI,5,0.003993610223642172,0.00017174833075109036,0.032090621432566406,2
GIARDINO GINO CERVI,2,0.001597444089456869,0.00016269605923314317,0.0012973646641791998,2
BEOLCO,2,0.001597444089456869,0.00016756959966196687,0.023633489374634477,2
MAGAZZARI,2,0.001597444089456869,0.00016566648216522007,0.015924640479309842,2
TERRAPIENO,2,0.001597444089456869,0.00016091490507249293,0.0006486823320895999,2
GIARDINO GINO CERVI,2,0.001597444089456869,0.00016492563284419508,0.02304865372877417,2
MAGAZZARI,2,0.001597444089456869,0.00016559710020036563,0.0,2
RISTORI,4,0.003194888178913738,0.00017092297286025105,0.007233829549778708,2
NUOVA,2,0.001597444089456869,0.00017322979720158952,0.030934996411816233,2
NUOVA,2,0.001597444089456869,0.00016629139349224616,0.006221221106182147,2
STAZIONE SAN VITALE,3,0.0023961661341853034,0.00017719321044800784,0.03228343842497887,2
STAZIONE SAN VITALE,2,0.001597444089456869,0.00016282106003382465,0.005604462117207193,2
CAVALCAVIA SAN DONATO,2,0.001597444089456869,0.00019278546160450278,0.008676764658560692,2
CAVALCAVIA SAN DONATO,2,0.001597444089456869,0.00018321456206008073,0.0060871430651006355,2
ROSSI,2,0.001597444089456869,0.00018562439203314435,0.007426646542191167,2
ROSSI,2,0.001597444089456869,0.00017888522671461067,0.005088580892474518,2
MERCATO SAN DONATO,2,0.001597444089456869,0.00018200045938541687,0.02401273869083647,2
LIBIA,2,0.001597444089456869,0.00018830247454963505,0.017792794518378906,2
GRANAROLO SCUOLA MEDIA,2,0.001597444089456869,6.50191915417172e-05,0.013813869032569473,1
GRANAROLO DALLA CHIESA,2,0.001597444089456869,6.39576441176897e-05,0.012289210165413995,1
VESTRI,2,0.001597444089456869,0.00016428116280842883,0.004501191379165039,2
VIADAGOLA CENTRO SPORTIVO,2,0.001597444089456869,6.2517477961787e-05,0.010761997430809347,1
VIADAGOLA,2,0.001597444089456869,6.160007751704585e-05,0.009232230828755525,1
REPUBBLICA,4,0.003194888178913738,0.00017904472253678374,0.0157573621613891,2
VIADAGOLA CHIESA,2,0.001597444089456869,5.9940231075258576e-05,0.007699910359252534,1
CADRIANO ROMA,2,0.001597444089456869,5.450311684168693e-05,0.00616503602230037,1
LAVORO,2,0.001597444089456869,0.00016455082472359772,0.004538222457178028,2
CADRIANO SCUOLE ELEMENTARI,2,0.001597444089456869,5.26672462638737e-05,0.0046276078178990356,1
CADRIANO GANDOLFI,2,0.001597444089456869,5.099439422939033e-05,0.0030876257460485286,1
CADRIANO,2,0.001597444089456869,5.028316737837911e-05,0.0015450898067488502,1
RUGGERI,4,0.003194888178913738,0.00017806489239638272,0.011872929771199015,2
CADRIANO MATTEOTTI,1,0.0007987220447284345,4.9626946938746656e-05,0.0,1
PEZZANA,2,0.001597444089456869,0.00017816906860101118,0.0049161948396554325,2
NOVELLI,2,0.001597444089456869,0.00017068643228888915,0.005037503543491086,2
LAVORO,2,0.001597444089456869,0.00017610569112836935,0.007222337146257435,2
VESTRI,2,0.001597444089456869,0.00017540989947874015,0.006822656890462071,2
DOPOLAVORO FERROVIARIO,2,0.001597444089456869,0.00017526043053018995,0.0067920104810720115,2
BIGARI,2,0.001597444089456869,0.00017550913393539879,0.006924811588428938,2
CRETI,2,0.001597444089456869,0.00017807891562525714,0.0075109241680138316,2
PORTA SANTO STEFANO,2,0.001597444089456869,0.00019117650764558064,0.009834943546760037,2
CAVALCAVIA MASCARELLA,2,0.001597444089456869,0.0001773821380926027,0.010599826847786946,2
CAVALCAVIA MASCARELLA,2,0.001597444089456869,0.00017818599220855116,0.002819469663885505,2
STALINGRADO,2,0.001597444089456869,0.00017265266257539074,0.009583387603016628,2
STALINGRADO,2,0.001597444089456869,0.0001740990622225362,0.001943493128819628,2
STALINGRADO PARRI,4,0.003194888178913738,0.00017000317775882264,0.018218013448665988,2
FIERA ALDO MORO,2,0.001597444089456869,0.0001626144804868778,0.015832701251139662,2
STALINGRADO PARRI,4,0.003194888178913738,0.00017174156216750148,0.018063504467991102,2
DOZZA,2,0.001597444089456869,0.00012313344636632356,0.002629206538922217,2
DON GNOCCHI,2,0.001597444089456869,0.00013550736000225965,0.010004775732129951,2
APOSAZZA,2,0.001597444089456869,0.00011605189422271679,0.0010943322019700535,2
PARCHEGGIO PARCO NORD,2,0.001597444089456869,0.00013026560386612132,0.008555455954725039,2
DOZZA,3,0.0023961661341853034,0.000127794743103415,0.0073372611814701595,2
DON GNOCCHI,2,0.001597444089456869,0.0001304246610065199,0.006998873744454915,2
APOSAZZA,2,0.001597444089456869,0.00011913663534641787,0.0035307217484798104,2
PARCHEGGIO PARCO NORD,2,0.001597444089456869,0.0001278650312870455,0.005695124411652787,2
PARCHEGGIO COSTITUZIONE,4,0.003194888178913738,0.00016964216929818567,0.006557054675748219,2
FIERA PALAZZO CONGRESSI,2,0.001597444089456869,0.00016799219195460981,0.0014110117656673383,2
MONDO,3,0.0023961661341853034,0.00017224683043267012,0.0316590178336564,2
FIERA PALAZZO CONGRESSI,2,0.001597444089456869,0.0001684512056770652,0.001891138846111609,2
SERENA,4,0.003194888178913738,0.00016915631191497115,0.004446283229007848,2
FIERA PALAZZO CONGRESSI,1,0.0007987220447284345,0.00016343860946430188,0.0,1
NOVELLI,2,0.001597444089456869,0.0001738436561311407,0.0036928923315022104,2
FIERA PALAZZO CONGRESSI,2,0.001597444089456869,0.0001649758563377356,0.014474043768180345,2
NOVELLI,3,0.0023961661341853034,0.00016582121159624698,0.006322098870424427,2
FIERA PALAZZO CONGRESSI,4,0.003194888178913738,0.00017039079287579326,0.019705641237808477,2
ZACCONI,2,0.001597444089456869,0.0001647902902915521,0.005250751475496918,2
PARCO NORD,3,0.0023961661341853034,0.0001267524099708338,0.004895763900062059,2
ALDO MORO,2,0.001597444089456869,0.00015833148614354876,0.014585137002219311,2
ALDO MORO,2,0.001597444089456869,0.00016097609344701378,0.013884100387421692,2
VIALE FIERA,3,0.0023961661341853034,0.0001503876782430683,0.013434619716367481,2
VIALE FIERA,2,0.001597444089456869,0.00016121511309616284,0.013907085194464238,2
FERRAVILLA,5,0.003993610223642172,0.00016347813689388335,0.05199163353023652,2
CARCERE,2,0.001597444089456869,0.00011757653079393913,0.001995847411527647,2
CARCERE,2,0.001597444089456869,0.00011497399816167376,0.0001826015226157732,2
GOMITO,2,0.001597444089456869,0.00011530723109676077,0.0006333591273945699,2
PORTA CASTIGLIONE,3,0.0023961661341853034,0.00019472649877398486,0.01762679313418275,2
GIARDINI MARGHERITA,3,0.0023961661341853034,0.00019412856369657177,0.038655337710662145,2
VIRGOLONE,3,0.0023961661341853034,0.00013179582030661415,0.042769618171277675,2
VIRGOLONE,2,0.001597444089456869,0.00013441050725476563,0.005232874403352717,2
MENARINI,2,0.001597444089456869,0.00012017451243561992,0.03934232805448932,1
MENARINI,3,0.0023961661341853034,0.00012460401565989173,0.0038295242400328937,2
SAN SISTO,2,0.001597444089456869,0.00011654108756358214,0.03786108493396976,1
SAN SISTO,2,0.001597444089456869,0.00011912466604675272,0.0,2
SAN DONATO 240-246,2,0.001597444089456869,0.00010864699687643358,0.03637728794600103,1
PICCOLO COW BOY,2,0.001597444089456869,0.00010510208866619857,0.03489093709058313,1
FRULLO (BIVIO),2,0.001597444089456869,9.878434184870773e-05,0.03340203236771605,1
QUARTO CENTRO,2,0.001597444089456869,9.490073700082737e-05,0.03191057377739981,1
QUARTO S.DONATO RISORGIMENTO,2,0.001597444089456869,9.255766651818442e-05,0.03041656131963439,1
DON MINZONI - MAMBO,3,0.0023961661341853034,0.00019182156357586317,0.02845774498611973,2
BOVI CAMPEGGI QUESTURA,2,0.001597444089456869,0.00017573289086389072,0.002200156807461379,2
BOVI CAMPEGGI QUESTURA,2,0.001597444089456869,0.00017802159615248935,0.010640688726973692,2
ROTONDA BARONI,4,0.003194888178913738,0.00012004260654432441,0.0020852327722486546,2
ROTONDA BARONI,3,0.0023961661341853034,0.00011961164571906508,0.00034221823818900154,2
CARNACINI,5,0.003993610223642172,0.0001223526385108604,0.004676131299433297,2
FACOLTA` DI AGRARIA,3,0.0023961661341853034,0.00011817203206932184,0.00033838743701524403,2
FACOLTA` DI AGRARIA,4,0.003194888178913738,0.0001179409275522516,0.0007342368916368503,2
BOVI CAMPEGGI,2,0.001597444089456869,0.00017428954023468243,0.0017072603897712502,2
COMMERCIO ASSOCIATO,3,0.0023961661341853034,0.00011813360602494808,0.00018132458889118737,2
FIORINI,4,0.003194888178913738,0.00010488043657958642,0.0,2
BOVI CAMPEGGI,2,0.001597444089456869,0.00017236954675609807,0.009723850312721069,2
PARCHEGGIO STAVECO,2,0.001597444089456869,0.00018322402034112332,0.0029854710480816623,2
PORTA CASTIGLIONE,4,0.003194888178913738,0.0001942410032134957,0.037005539338497255,2
PORTA SAN MAMOLO,2,0.001597444089456869,0.00017812705075940816,0.0023482811195133352,2
STAZIONE CENTRALE,1,0.0007987220447284345,0.0001883330865002277,0.0,1
SACRO CUORE,6,0.004792332268370607,0.00018605927519951723,0.07618186600879041,2
SACRO CUORE,6,0.004792332268370607,0.00018980398790472384,0.06455538444643646,2
PIAZZA DELL`UNITA`,3,0.0023961661341853034,0.00018016097726267116,0.03335095501873262,2
PIAZZA DELL`UNITA`,6,0.004792332268370607,0.00018491530002918218,0.08025273072277003,2
PIAZZA DELL`UNITA`,2,0.001597444089456869,0.00017652684692184674,0.051715815845725974,2
MATTEOTTI ALTA VELOCITA',2,0.001597444089456869,0.00018668728936310598,0.0,2
MATTEOTTI ALTA VELOCITA',2,0.001597444089456869,0.00019007792114691192,0.025694460406116,2
CASERME ROSSE,2,0.001597444089456869,0.00013752973580508348,0.015150818642210833,2
CROCE COPERTA,2,0.001597444089456869,0.0001277511609736264,0.01368617566011089,2
RONCAGLIO,2,0.001597444089456869,0.00011195419980397394,0.025635721454785054,2
LIPPARINI,3,0.0023961661341853034,0.00010719951504208536,0.02654617520041475,2
COLOMBAROLA,2,0.001597444089456869,0.00010418453079557345,0.024466050163064437,2
CORTICELLA,3,0.0023961661341853034,0.00010079106609635249,0.02298097624137112,2
BENTINI,2,0.001597444089456869,9.750687938808442e-05,0.001524658867155477,2
BENTINI SOTTOVIA,2,0.001597444089456869,9.073261311107962e-05,0.013813869032569473,1
PRIMO MAGGIO,2,0.001597444089456869,8.807148052658681e-05,0.012289210165413995,1
VILLA ZARRI,2,0.001597444089456869,8.397576783021909e-05,0.010761997430809347,1
FRABACCIA,2,0.001597444089456869,7.633553110167523e-05,0.009232230828755525,1
CASTEL MAGGIORE,2,0.001597444089456869,7.352181628340792e-05,0.007699910359252534,1
CASTEL MAGGIORE BONDANELLO,2,0.001597444089456869,7.16255752532559e-05,0.00616503602230037,1
CASTEL MAGGIORE TRANCHINA,2,0.001597444089456869,6.956802064270287e-05,0.0046276078178990356,1
FUNO AGUCCHI,2,0.001597444089456869,6.629502086712126e-05,0.0030876257460485286,1
FUNO,2,0.001597444089456869,6.42322686754118e-05,0.0015450898067488502,1
FUNO PIAZZA RESISTENZA,1,0.0007987220447284345,6.271688400972458e-05,0.0,1
MARESCALCHI,2,0.001597444089456869,0.00010732582664337244,0.0028450083383772216,2
MARESCALCHI,3,0.0023961661341853034,0.00010772360183310119,0.008371577498384679,2
FONTI,2,0.001597444089456869,0.00010233316216181366,0.0014314427052607116,2
FONTI,3,0.0023961661341853034,9.811169777262313e-05,0.018475954061032324,2
CORTICELLA,2,0.001597444089456869,0.00010468272700179765,0.0029356706328228154,2
ZANICHELLI,3,0.0023961661341853034,9.639804932967569e-05,0.01687084836922794,2
INDIPENDENZA NORD,6,0.004792332268370607,0.0001994076616897797,0.043008404777775226,2
SANT`ANNA,2,0.001597444089456869,9.406411255283833e-05,1.91540058687874e-05,2
BYRON CENTOFIORI,2,0.001597444089456869,9.396393036408058e-05,1.2769337245858266e-06,2
CORTICELLA STAZIONE,2,0.001597444089456869,9.819330544349469e-05,3.83080117375748e-05,2
PARCHEGGIO STAVECO,2,0.001597444089456869,0.0001857023345591478,0.02052160188781882,2
CRETI,3,0.0023961661341853034,0.00017359996269742964,0.016062549321565114,2
CRETI,2,0.001597444089456869,0.00017754865962316027,0.016881063839024626,2
STALINGRADO,2,0.001597444089456869,0.0001677591746545782,0.008572056093144653,2
STALINGRADO,2,0.001597444089456869,0.00017182310306725925,0.016214504434790826,2
BIGARI,2,0.001597444089456869,0.00016936034002010982,0.0056925705442036146,2
DOPOLAVORO FERROVIARIO,2,0.001597444089456869,0.00016581099029657173,0.004851071219701555,2
SOLARI,2,0.001597444089456869,0.00011148861999760497,0.009464632766630147,2
TEGA,2,0.001597444089456869,0.00011692266746158763,0.010834782653110739,2
PINARDI,2,0.001597444089456869,0.00011970012692789216,0.012247071352502662,2
ALDINI,2,0.001597444089456869,0.00017782097181041494,0.00238658913125091,2
CASE OSTI,2,0.001597444089456869,9.645990880312232e-05,0.006498315724417271,2
CASE OSTI,2,0.001597444089456869,9.670592259917237e-05,0.005783232838649208,2
TREBBO PRONI,2,0.001597444089456869,9.16915829209703e-05,0.004976210724710966,2
TREBBO PRONI,2,0.001597444089456869,9.211665445864426e-05,0.004261127838942903,2
TREBBO RISORGIMENTO,2,0.001597444089456869,8.52115050833849e-05,0.000463526942024655,2
TREBBO RESISTENZA,2,0.001597444089456869,8.697990619115195e-05,0.001214363972081121,2
TREBBO CORTICELLA-COLLODI,2,0.001597444089456869,8.489971171192015e-05,0.00010726243286520943,2
CARRACCI STAZIONE AV,4,0.003194888178913738,0.000185856792793102,0.010819459448415709,2
CASA DELLA SALUTE UFF COMUNALI,2,0.001597444089456869,0.0001723934384318115,0.003358335695660724,2
CASE FERROVIERI,2,0.001597444089456869,0.00016574999616029724,0.009887297829468055,2
CASE FERROVIERI,2,0.001597444089456869,0.00016527917147137337,0.0020571402303077666,2
CARRACCI,2,0.001597444089456869,0.0001631701773456801,0.00943909409213843,2
CARRACCI,2,0.001597444089456869,0.00016179165886258536,0.0016293674325715147,2
TREBBO LAME-DON MINZONI,2,0.001597444089456869,8.869056211283415e-05,0.003452828791280075,2
TREBBO LAME-DON MINZONI,2,0.001597444089456869,8.878512443422171e-05,0.0027377459055120124,2
TREBBO LAME-FOSCOLO,2,0.001597444089456869,8.653892428164035e-05,0.0019281699241245982,2
PORTA SAN MAMOLO,2,0.001597444089456869,0.0001790799838743033,0.019782257261283624,2
FRANCESCHINI,2,0.001597444089456869,0.00017231439684798337,0.017402052798655643,2
ZUCCA,2,0.001597444089456869,0.00017738119743046705,0.020465416803937042,2
CIGNANI,2,0.001597444089456869,0.00016599258223223582,0.015906763407165642,2
CIGNANI,2,0.001597444089456869,0.00016860423825155617,0.018970127412447038,2
CASARALTA,2,0.001597444089456869,0.0001598778089731677,0.014411474015675638,2
CASARALTA,2,0.001597444089456869,0.00016413095582914027,0.017474838020957038,2
CASONI,2,0.001597444089456869,0.00015425381011197113,0.014484259237977032,2
PASSAROTTI,2,0.001597444089456869,0.000154940086671612,0.012916184624185636,2
CASONI,2,0.001597444089456869,0.00014917495987475067,0.011420895232695632,2
PASSAROTTI,2,0.001597444089456869,0.00015922410403275818,0.015979548629467034,2
MANIFATTURA,2,0.001597444089456869,0.00013854803568463033,0.008430316449715628,2
DEPOSITO FERRARESE,2,0.001597444089456869,0.00014580329252885854,0.012988969846487028,2
DEPOSITO FERRARESE,2,0.001597444089456869,0.00014224141802712185,0.00992560584120563,2
DOZZA CAPOLINEA,2,0.001597444089456869,0.0001266235391683764,0.0011517942195764155,2
MANIFATTURA,2,0.001597444089456869,0.00013978389737861747,0.011493680454997025,2
SACRO CUORE,3,0.0023961661341853034,0.00018326939043050938,0.007922096827330468,2
PORTA SARAGOZZA - VILLA CASSARINI,2,0.001597444089456869,0.0001821075877289824,0.0029063011571573414,2
TIARINI,2,0.001597444089456869,0.0001767853245199233,0.00672816379484272,2
BOLOGNINA,2,0.001597444089456869,0.00017308064408136402,0.050422281982720536,2
BOLOGNINA,2,0.001597444089456869,0.00017833365556025276,0.005503584352964912,2
BOLOGNESE,3,0.0023961661341853034,0.00016603157431468164,0.04958333652566765,2
TIBALDI DALL'ARCA,3,0.0023961661341853034,0.0001741258338073806,0.004538222457178028,2
BATTIFERRO,2,0.001597444089456869,0.0001540883407021482,0.001796645750492258,2
BATTIFERRO,2,0.001597444089456869,0.00016069307860898128,0.0029126858257802705,2
GOBETTI,2,0.001597444089456869,0.00014663652223395626,0.0004188342616641511,2
GOBETTI,2,0.001597444089456869,0.00015054905576971286,0.001494012457765417,2
ROTONDA C.N.R.,2,0.001597444089456869,0.00014298098124075823,0.0002834792868580535,2
BARBIERI,2,0.001597444089456869,0.00015500946271511336,0.00847500913007613,2
BARBIERI,2,0.001597444089456869,0.0001622187164780826,0.011921453252733277,2
ROTONDA GOBETTI,2,0.001597444089456869,0.00014962360846203834,0.0072568143568212526,2
ROTONDA GOBETTI,2,0.001597444089456869,0.00015601333758031463,0.010562795769773958,2
NAVILE,2,0.001597444089456869,0.0001449153468757658,0.006532792934981089,2
NAVILE,2,0.001597444089456869,0.00014913391391301883,0.00970852710802604,2
GAGARIN,2,0.001597444089456869,0.00014525551822742246,0.006508531194213958,2
GAGARIN,2,0.001597444089456869,0.0001484616616832044,0.009541248790105296,2
FIORAVANTI,2,0.001597444089456869,0.00016259446147964018,0.04547160993250128,2
FIORAVANTI,3,0.0023961661341853034,0.00017031725355204122,0.04062692338142266,2
FONDO COMINI,3,0.0023961661341853034,0.00015837819706343253,0.04695029918557167,2
FONDO COMINI,3,0.0023961661341853034,0.00016561311163698064,0.041285821183308945,2
ARCOVEGGIO CHIESA,2,0.001597444089456869,0.00015431159654649996,0.03845996685080051,2
PALESTRA IPPODROMO,2,0.001597444089456869,0.000156683439302598,0.02849477606413272,2
PALESTRA IPPODROMO,2,0.001597444089456869,0.00014929627695226897,0.03702213947691687,2
VILLA ERBOSA,2,0.001597444089456869,0.00015051548353059286,0.027056948690249077,2
VILLA ERBOSA,2,0.001597444089456869,0.00014384920303539051,0.03558431210303323,2
ARCOVEGGIO,2,0.001597444089456869,0.00013699054651425096,0.034146484729149586,2
ARCOVEGGIO,3,0.0023961661341853034,0.0001438074986165003,0.025665090930450527,2
C.S. VIRTUS,2,0.001597444089456869,0.0001317502924041829,0.03271504202388888,2
C.S. VIRTUS,2,0.001597444089456869,0.00013575687334131645,0.007605417263633183,2
COOPERAZIONE,2,0.001597444089456869,0.00012617195388893597,0.031295091722149435,2
COOPERAZIONE,2,0.001597444089456869,0.0001304347301573645,0.006166312956024956,2
DON BEDETTI,2,0.001597444089456869,0.00012104100788628368,0.029887910757655855,2
DON BEDETTI,2,0.001597444089456869,0.00012473576449844714,0.0047540242566330325,2
LAPIDARI,3,0.0023961661341853034,0.0001172592541616564,0.028848486705842995,2
LAPIDARI,2,0.001597444089456869,0.00012075316762145904,0.003358335695660724,2
CASA BUIA,2,0.001597444089456869,0.00011405087632985109,0.0007227444881155778,2
CASA BUIA,2,0.001597444089456869,0.00011685798830859009,0.0020060628813243337,2
ROTONDA GIARDINI,2,0.001597444089456869,0.00011375210027613725,0.0007163598194926487,2
PIAZZA DEI MARTIRI,2,0.001597444089456869,0.000199810074734306,0.006324652737873599,2
PETRARCA,2,0.001597444089456869,0.00017691231405020345,0.019497501040700985,2
MARCONI,2,0.001597444089456869,0.0001858748253645129,0.0,2
MARCONI,6,0.004792332268370607,0.00020596052989647898,0.09532054867288278,2
MARCONI,5,0.003993610223642172,0.00019992628995344207,0.044944236304247334,2
PIAZZA DEI MARTIRI,6,0.004792332268370607,0.00019992838638910687,0.04520345385033826,2
PORTA SARAGOZZA - LICEO RIGHI,4,0.003194888178913738,0.00018698210718152725,0.01260844359656045,2
MILLE (PIAZZA DEI MARTIRI),3,0.0023961661341853034,0.00019923613154802414,0.0012897030618316849,2
PIAZZA DEI MARTIRI,4,0.003194888178913738,0.00020208649120773196,0.06152905151916805,2
MILLE,5,0.003993610223642172,0.00020146935695646365,0.04096403388471331,2
MILLE,4,0.003194888178913738,0.00020167104227478375,0.050639360715900125,2
MILAZZO,3,0.0023961661341853034,0.00019371647847910343,0.006360406882162002,2
AMENDOLA,10,0.007987220447284345,0.00019932147027224213,0.06474947837257351,2
PORTA SARAGOZZA - VILLA CASSARINI,2,0.001597444089456869,0.00018029134068286648,0.020124475499472626,2
AMENDOLA,11,0.00878594249201278,0.00019981867553106004,0.053163858689406304,2
STAZIONE CENTRALE,1,0.0007987220447284345,0.00017565058701505702,0.0,1
STAZIONE CENTRALE,4,0.003194888178913738,0.00019621418555690012,0.014729430513097509,2
PIAZZA XX SETTEMBRE,4,0.003194888178913738,0.00019799055600161153,0.018179705436928414,2
ALDINI,2,0.001597444089456869,0.00017717886659823366,0.01959199413632034,2
STAZIONE CENTRALE,3,0.0023961661341853034,0.00018966640639116333,0.006938857859399381,2
PORTA SANT`ISAIA,2,0.001597444089456869,0.00017998480017366824,0.0035613681578698705,2
CASAGLIA 32-34,2,0.001597444089456869,0.00015024562710683786,0.019747780050719806,2
CASAGLIA SCUOLE,2,0.001597444089456869,0.0001353767095356538,0.01823844438825936,2
CASAGLIA 53,2,0.001597444089456869,0.00012578886933615273,0.0167303856595235,2
CASAGLIA 53/2,2,0.001597444089456869,0.00011957452367711318,0.01522232693078764,2
CASAGLIA CHIESA,3,0.0023961661341853034,0.00011117641652236402,0.013748745412615594,2
CASAGLIA CHIESA,2,0.001597444089456869,0.00010385153706571737,0.0030889026797731147,2
CASAGLIA 63,2,0.001597444089456869,0.00010573087923695365,0.004607176878305662,2
CASAGLIA 63,2,0.001597444089456869,9.924713257503796e-05,0.001552751409096365,2
CASAGLIA 64,2,0.001597444089456869,0.00010171295093166436,0.0030710256076289127,2
CASAGLIA 64,2,0.001597444089456869,9.563960005797226e-05,1.6600138419615746e-05,2
MONTE PRADONE 66,2,0.001597444089456869,9.210738978134329e-05,7.661602347514959e-06,2
MONTE PRADONE,2,0.001597444089456869,9.473114992708588e-05,0.0015348743369521635,2
MONTE ALBANO 21,3,0.0023961661341853034,0.0001074729645017956,0.006157374419952856,2
MONTE ALBANO 38,2,0.001597444089456869,0.00010505858747816012,8.68314932718362e-05,2
MONTE ALBANO GESSAROLI,2,0.001597444089456869,0.00010590908220081686,0.00012386257128482517,2
MONTE ALBANO 15,2,0.001597444089456869,0.00011142331014598106,0.0016331982337452723,2
MONTE ALBANO 11,2,0.001597444089456869,0.00011781335940112952,0.0031425338962057193,2
BASILICA DI SAN LUCA,3,0.0023961661341853034,0.00012458376300554562,0.0046837929017808115,2
SAN LUCA 35,2,0.001597444089456869,0.00012792510426261423,0.0010739012623766802,2
SAN LUCA 15,2,0.001597444089456869,0.00013725154694988585,0.00254875971427331,2
PORTA LAME,3,0.0023961661341853034,0.00018361171808229285,0.027446413476247756,2
PORTA LAME,2,0.001597444089456869,0.00018034181749647287,0.03431376304707033,2
BOVI CAMPEGGI,2,0.001597444089456869,0.0001752952873939965,0.022119045977275688,2
BOVI CAMPEGGI,3,0.0023961661341853034,0.0001772074431924877,0.03390131345402911,2
SOTTOPASSO ZANARDI,4,0.003194888178913738,0.00016563661620026826,0.04431470797802652,2
SOTTOPASSO ZANARDI,4,0.003194888178913738,0.00016623237694252785,0.03913801865855558,2
POSTE,3,0.0023961661341853034,0.00016148641926512117,0.04210433570076846,2
POSTE,3,0.0023961661341853034,0.00016185706352041555,0.03696340052558592,2
OCA,3,0.0023961661341853034,0.00015106131327062883,0.031684556508148116,2
OCA,2,0.001597444089456869,0.0001503985338649795,0.025017685532085512,2
ZANARDI,3,0.0023961661341853034,0.00014472817218845067,0.030563408697961758,2
ZANARDI,3,0.0023961661341853034,0.0001451654084018927,0.028436037112801772,2
SELVA PESCAROLA,2,0.001597444089456869,0.00013853621875789413,0.026507867188677172,2
SELVA PESCAROLA,2,0.001597444089456869,0.00013877146018465147,0.024614174475116393,2
PESCAROLA,3,0.0023961661341853034,0.00013663902140330687,0.02522071799429466,2
PESCAROLA,3,0.0023961661341853034,0.00013594503384817608,0.023370441027369796,2
C.S. PESCAROLA,2,0.001597444089456869,0.00013054004607863744,0.01810692021462702,2
C.S. PESCAROLA,2,0.001597444089456869,0.00013138043089493142,0.01675464740029063,2
BORRE,2,0.001597444089456869,0.0001268446190821359,0.016656323503497522,2
BORRE,2,0.001597444089456869,0.00012790597771668858,0.015302773755436545,2
TRAGHETTO,2,0.001597444089456869,0.00012286568108953958,0.015247865605279355,2
TRAGHETTO,2,0.001597444089456869,0.00012259522126857193,0.01389686972466755,2
NOCE,2,0.001597444089456869,0.00011714801558111959,0.01035082477149271,2
CENTRO PROVE AUTOVEICOLI,3,0.0023961661341853034,0.00011891493012745346,0.014311873185157944,2
CENTRO PROVE AUTOVEICOLI,3,0.0023961661341853034,0.00011923927250123859,0.013506128004944287,2
NOCE,2,0.001597444089456869,0.00011623460669045896,0.011064630723536186,2
NOCE,2,0.001597444089456869,0.00011768633638347037,0.0017008757211483209,2
PORTA SARAGOZZA - LICEO RIGHI,3,0.0023961661341853034,0.00018444871060525122,0.023637320175808236,2
GRAZIA,2,0.001597444089456869,0.00015192759976537996,0.010980353097713523,2
GRAZIA,2,0.001597444089456869,0.00015266592710016808,0.009433986357240087,2
MARCO POLO,5,0.003993610223642172,0.00014700837970422784,0.014991201926637604,2
MARCO POLO,4,0.003194888178913738,0.00014940458849340256,0.016865740634329596,2
BOTTEGO,2,0.001597444089456869,0.00014292456130927188,0.006332314340221114,2
BEVERARA,2,0.001597444089456869,0.0001392631147612495,0.00484340961735404,2
BOTTEGO,2,0.001597444089456869,0.0001449622817902634,0.001509335662460447,2
PELLEGRINO,3,0.0023961661341853034,0.0001336283385215367,0.003600953103332031,2
BEVERARA,2,0.001597444089456869,0.00014123742024846572,2.9369475665474012e-05,2
TANGENZIALE LAME,2,0.001597444089456869,0.00012751844006830303,0.0021924952051138643,2
PELLEGRINO,3,0.0023961661341853034,0.00013458323462955157,0.004423298421965303,2
FORNACE,2,0.001597444089456869,0.00012415902292246518,0.0009628080283377133,2
TANGENZIALE LAME,2,0.001597444089456869,0.00012934196406568337,0.0029739786445603903,2
FORNACE,2,0.001597444089456869,0.00012563320114214682,0.0015846747522110108,2
SOSTEGNO,2,0.001597444089456869,0.00012227564515082293,0.0006614516693354581,2
PORTA SAN FELICE,3,0.0023961661341853034,0.00017934063607190053,0.015103572094401156,2
